"category","annualSpent","ads","aur","upt","numberDept","age","income","prevCategory"
1,542.897104318125,124.303465639012,51.2844397977768,3.18925552370277,18.1253052182411,50.7823036241456,139841.170856105,0
1,543.816826398781,132.560982382303,46.7100606522602,1.91658771048412,11.6190405963037,39.671010078587,3310.65463286222,1
1,531.985175363039,127.477454587282,48.8907619607351,2.60247040937946,7.31472616698337,44.859922261633,2164.36735949681,1
1,626.644702652303,123.914295503727,53.8481585166066,2.00136342474603,9.40698611872797,37.9589344005734,4733.1883152055,0
1,592.74465099616,138.450467599159,48.4119978150252,2.34313065527298,11.7237199993759,41.4889450880192,327095.295100376,0
1,600.318617975914,131.025841791855,45.0707408749389,2.7913894550174,1.59835411148108,38.3745803524823,22190.0294485318,0
1,650.215355940141,126.63737344257,51.4673865076865,1.23682067470338,13.236755160724,38.8455001407485,160717.832421622,1
1,582.769408396426,127.790816275288,47.9101719249847,3.67418847832305,7.7262669495666,42.5617869645656,2132.62877496517,1
1,599.717187148997,133.085355523798,51.0045130527269,2.75857558937937,3.82890661657844,47.0604954062631,33247.4566127578,0
1,605.090711321634,134.512044469791,48.4592068867203,3.23931543050201,4.48401779099096,42.9974855468737,37048.7967375986,0
1,618.281660797003,121.929568402132,44.2235096061704,3.41266744091234,13.0410582676861,46.196334587753,3561.34393434117,1
1,576.641301881362,128.720164796988,48.0374633698965,2.79343675579942,10.0849832784329,42.9917376249831,3133.1120438048,2
1,603.829391663836,127.471024249583,49.6857574106031,2.1724149515602,6.11582427264226,35.0441204908251,4057.22188674121,1
1,555.980110169144,138.523008570462,51.8237234696907,1.39790824430423,2.99111937266361,41.0471393983275,130960.961655862,0
1,665.15719018575,131.265990824791,48.1787132707863,0.716897758713345,9.76458242187209,40.6096182401341,38755.0276514329,1
1,583.702429677156,126.512973360372,53.2268198124047,1.0655602215034,11.2688288236934,37.7954354181808,70247.381340074,2
1,615.150789613877,133.773855808123,48.8746138846055,2.34678108447391,8.67333443703713,42.3880122111779,2692.46847490358,1
1,539.96426447841,126.515776126038,51.7492249214076,3.29081346848551,3.43570608404628,43.0768317422404,192928.153560856,2
1,626.691934583704,131.520680912825,54.2805079646626,2.06100468743708,1.50881309003493,38.0503742421254,625784.092067696,0
1,561.75155448305,137.366615852026,45.6235757438875,4.26262376319002,1.18775813437692,48.0728934631115,2359348.00148864,2
1,553.484919127379,130.156239200646,51.0658278061421,2.64141660487861,8.067446492313,42.5300026632289,44970.7676850097,3
1,654.839052563193,129.942917409671,53.7319916076036,3.00660269652006,9.90879605610574,40.4104777776922,12108.3741025777,1
1,600.321929742238,127.999787026005,49.2790259009405,1.336855785567,3.27138145100637,41.8565128450709,3207.37710162926,1
1,675.623149941653,126.936447986773,45.3366157795153,4.34644124783102,10.6003650661787,35.7769266479883,11398.5928373034,0
1,622.969848512229,127.992806805115,51.6128047679764,2.19132586786398,12.6327679970994,49.5490525146639,87562.7159825709,1
1,562.262406855582,129.496215089319,48.0645024983341,1.91760010237085,0.396890331893341,35.0025569935571,344435.147730794,0
1,614.530681824804,129.659460194187,47.0404585967758,2.29899599124087,2.61608529182042,44.0364355898399,2444.53608816544,1
1,661.909030657079,131.680821596834,50.1368679333629,1.2320159618211,11.5830011089109,45.1033927723764,10066.4174197951,1
1,682.636901721626,122.148804731269,50.3768403753934,3.7331533014884,11.9526638296492,38.1955839680732,15034.9390117648,2
1,709.076200795563,130.963108085816,47.1383885322631,2.22161970011458,1.47454094680667,37.3183315162783,7544.36183869305,2
1,548.236522823896,125.953423445429,47.4256855808129,2.02416430229272,5.35688868709446,46.4871694743939,1653.23519243736,0
1,604.185033774538,123.166511743803,50.3301750071447,3.78769235238882,3.46234998460438,35.3601414994493,44332.2029104055,0
1,544.560128381252,130.148830315068,52.2927064788749,3.88510336251922,1.65249768613611,41.3601137947452,2788.37225173112,1
1,625.644584725866,127.122058390715,48.7632679771385,1.79906078797384,11.627451179951,41.7097009826287,2364.90007419829,1
1,559.38170922635,132.848017375952,52.7199504086254,2.46839228014238,4.12001287899213,46.9594581460457,38860.5342177143,1
1,614.241518504666,130.775076763381,45.5259936609527,3.03868019157373,11.300311127629,38.8704274798281,22742.0283903155,1
1,593.644725809221,123.661019408842,56.9772828433768,2.02330749248479,4.01178647509059,47.0753360952407,25977.8932248405,2
1,578.195539464802,131.876749269906,48.6200436404371,2.04699319715554,10.347840178601,49.0672214788331,20100.2271890637,1
1,538.843676065455,132.82426279595,46.7396691971814,1.31324135628572,11.8642727264447,47.6206028577034,445.509228021249,1
1,611.436932907006,126.289514005098,50.880969797875,2.31583313756187,7.41122109588266,31.7141076108077,78211.4776463762,1
1,642.280779642518,124.906298020917,52.8816791322004,0.742202674475961,17.3889868339226,44.9419671284055,11576.5018830699,2
1,552.902027287287,133.728030591304,51.8657309291362,3.10019247654755,6.72924482863959,39.7992197443448,21810.214041342,1
1,559.195226802805,132.662294188178,53.2490866477522,3.12271722269217,17.0608353922568,37.6366897193022,1104981.53168634,2
1,570.881830428992,134.67255822122,52.6922904634169,2.86704358990449,9.77960805846682,38.9311431155399,447166.097788219,1
1,543.596185623883,130.101553803167,44.6706219233628,2.88773211474744,6.17253758120032,40.7857377491125,620851.27664529,2
1,548.396143146245,128.903951326221,51.8603234939117,4.05340239851785,13.1288878725346,36.850885018852,262687.751225724,2
1,629.493466726414,131.143607466951,53.5184583686597,2.89893462313414,6.05185939837607,40.488226513609,296713.718868063,0
1,562.044795794309,118.9976912811,49.0806781223408,1.69119084916731,8.57709218408496,45.1491027569673,146237.455038995,1
1,598.954170465689,125.81108843955,49.6139931350499,2.66666978763463,7.75073408693556,40.0412414924107,24373.6133321976,1
1,612.511880503916,126.113771113843,50.5818088434113,2.30663169365031,12.9819726726589,41.2581750635968,246967.915578387,2
1,601.253344553535,130.402076376157,49.3073093892799,2.48031476785794,9.59144461409117,45.795550286747,60619.1364697746,1
1,579.144733352842,123.221257980778,51.5379280921618,2.24571552374934,8.68002435388145,38.3168519454494,41621.9735344426,0
1,634.104769029599,127.148802637668,55.6405251484839,2.78615274513746,2.78544112231097,39.9516762601649,6109.04557196379,0
1,639.599132993552,131.68404563084,51.5339907493615,3.29424156998437,9.86010102878936,44.78725775897,18027.2272358577,2
1,546.950661315849,124.614028833629,48.6130641594293,3.17501011057101,7.64208029537874,45.8785822881344,160971.411077025,1
1,560.006683694828,127.416932968827,50.9649099268357,2.95648466457723,2.92622805810723,46.6599997436231,1811231.80419921,0
1,622.198946278436,127.502946786328,48.3641007643286,3.42330203996962,1.68627245747807,46.6070541234896,305719.728019403,1
1,624.680018802272,137.979801389124,50.0307516824972,1.89184772652185,7.93337068943295,42.4227250338409,134.623986782688,0
1,589.804765733461,129.938015465145,50.3921764567394,2.73423525610771,3.76232283975085,49.2958828084314,20140.181442529,2
1,636.693157038711,132.975265062479,47.9210049086522,3.40334765984283,5.22336591511896,38.096571404913,1771.56332017077,2
1,580.554683042149,127.628075858525,56.0700789370593,2.18889940643736,8.18700178484027,34.8851820354667,48905.9108375879,0
1,582.861455894577,133.511709256879,47.355172993694,1.29941315909653,3.5773624766122,43.920495539481,10847.9547404989,2
1,700.733804829091,127.968482873262,51.8537486652561,3.73181737490786,10.7525057463287,40.2478433667058,2946.05674555631,1
1,627.163507854543,133.768590115006,53.3772907163942,0.832293678464443,0.759698655683656,45.1573203180056,115478.556920071,1
1,556.593410160334,128.89722461676,47.3286370571214,1.57462957190532,4.16490747495565,45.5397512536435,210736.40940236,2
1,603.539276226339,127.789534163335,55.4032743842964,2.32995590737494,2.45197051925071,44.1803388912466,109676.033279229,0
1,609.631541225203,122.998614442087,48.584176778989,3.21948800335104,10.3786428110431,47.0849072594327,62059.5827543425,0
1,619.177099722054,123.024369737616,45.8770852129414,3.46796188349756,0.872776367691754,45.443656067057,61381.6993051348,1
1,593.288812063441,131.240766196337,47.1643737522736,3.89992060741003,2.97671480121336,40.582510499487,41291.9202302892,1
1,602.504725073893,126.813828427973,52.0999428120599,2.2670177453674,3.44234461895144,45.7765566507581,33984.8489640178,3
1,633.499972153429,126.356802182152,52.4044857042514,0.754928884681956,0.876297173209484,41.2618129609857,27064.0658596114,1
1,634.550493576539,130.325817746041,46.9842574777517,3.83279858662233,8.10642167718681,42.965749203024,10292.6999194922,2
1,590.978572181512,136.911214488321,51.3240486187797,4.23857542809165,7.90651294462702,44.9011204230219,48682.6226856071,0
1,596.864345124075,128.981801592885,51.0962420641954,3.06394997830846,11.756500355438,40.7890976023053,5205.78590189464,1
1,652.621796845953,134.535543635272,48.1980357681966,2.5118307786862,14.3367395694623,39.8042372983002,46546.4704331497,2
1,572.725071382696,130.238287979198,51.9904345287825,3.25455192484391,12.1358147291151,46.1049128872739,34972.741828968,0
1,580.045586685963,118.925879108285,41.8339484540003,3.23232550928319,7.22676814609031,41.1254227872371,4224.43192662332,1
1,568.244461881258,124.880491293608,49.9012077451441,1.59740298832892,9.03721205858796,43.2654405686646,13774.9241385844,1
1,559.59757809248,133.911826333839,46.5918055887202,2.16209927090684,5.51509502908016,39.5249267642247,30091.7898555666,1
1,547.799671706273,124.453323034103,50.5494773307585,2.05807049493013,6.56864089358167,42.6138559530502,7488.74712763962,2
1,635.541579480629,132.185116238646,51.8010016921415,1.31616563888191,0.160025451020389,41.0867181848257,465089.274087128,1
1,686.849595684727,124.444654591237,48.2510508674191,1.85527890964482,6.39797528214221,44.6016190164559,11109.3300303983,1
1,591.503415217763,126.605115805026,51.02703793949,1.63991905981424,14.4396004835626,40.3951420871066,4938.36540304543,1
1,614.332923987506,134.853259810245,50.6596206269522,2.59110352698755,1.79576348895602,43.4531169547995,12033.4287719194,1
1,599.384559191172,128.673579429402,51.5979245194617,3.14382325059939,6.71798723705724,43.2927261397041,25401.7063239924,1
1,633.134237149919,132.436210324878,49.7111085992849,1.00872361929647,3.86832710016243,35.588728065395,2733.95361913494,0
1,667.446703600645,132.608063774316,53.3800205520357,3.48058901540931,8.75560263884031,40.0746569984667,3143.08542637842,1
1,605.569926271041,128.602245707307,47.3275305926767,4.15251225439646,10.0741599192699,38.3415349730641,198583.534584192,1
1,579.827410888853,132.014621486846,47.0890378747046,1.83973555332122,3.01158516483879,48.2796229090963,6348.55122925726,0
1,588.600228193703,137.556600704426,52.0329757891571,2.69167388841299,4.3591936488773,36.2081388797974,1151775.1162034,2
1,610.573886835893,134.514786044137,51.0221540159907,3.05642272825575,9.90315198032396,48.0661467313553,560982.500469187,0
1,534.507824235448,128.669123262591,46.9740581164399,3.31252784365465,7.79325513641228,40.0564556348555,11572.4892697772,1
1,529.399414296683,127.044120309034,44.8879469139747,2.83045516462637,3.71141294181864,44.0357251723761,1325.68076487125,1
1,577.578257007232,128.997956715833,51.1224550507415,2.02931212291379,5.53397069879997,49.9909943941355,1073.97790014486,1
1,663.946012962863,133.11012920924,50.4347639228478,0.988284079761201,6.48836129768074,40.9598618814841,2009.59686998208,1
1,567.707924033526,129.331298060552,46.1661755988075,1.11051732030412,10.6905138619975,41.3018922532523,16618.5010306467,0
1,632.191060564517,135.636936734591,50.9466041015636,0.862838966708922,10.3225964872104,39.6231699153243,15069.6594917615,1
1,585.713045469385,124.151545516635,47.0984550919681,2.25485787681512,5.79025218650551,46.0828376304385,8721.71904161407,1
1,597.276582129553,125.824659777105,49.7051808836416,1.3833437037828,6.30595051464626,40.8273097290569,3496.17515073431,1
1,599.546939237241,133.186722666625,51.5583736648772,2.94899135604622,8.30605004198846,40.0070000549543,4949.24617963172,1
1,651.889443946447,124.750533917228,49.6850613736188,3.98886420595123,2.66442886776667,38.6610516575663,74766.2369942067,1
1,624.844270753043,129.930693883151,50.5128657254005,2.37719045079947,2.91838854954327,50.5944954784119,1747.41643097657,1
1,602.177117804731,130.226983573498,49.814917417891,1.97613585942337,2.10509679735544,38.7946019605353,16913.0810296328,1
1,554.624746541485,129.843480141973,53.7446159024849,0.58107106341667,13.0274048492966,37.390003940529,39772.5854880008,0
1,585.672892567316,132.155532223417,46.9191917450421,2.88086429715215,9.61983118635396,44.9415930850663,20562.0324441815,1
1,594.657908691371,130.143839741804,50.1701435377082,2.21613032657893,8.13451836196801,51.6883483741319,4760.84518812436,1
1,624.46653022197,128.270767951616,45.9243516937585,2.46699949825964,6.11190779630586,36.9859695685921,25200.8484011299,1
1,555.878527840875,126.31977808699,49.8608553024643,2.67039485519844,1.91036961762093,41.2365728111896,1735.21290399525,2
1,607.120744328532,129.337145213444,50.6718232035777,3.06430342684304,14.4732500933762,47.3445284678626,795.434470997952,0
1,595.237761010761,126.395472748647,52.1996694858334,0.362040683066112,9.33568825377505,42.3033731806621,80621.0599735889,0
1,574.407514172192,126.772597763876,50.2693357092661,1.16077611015359,2.39567205675054,39.8349265462431,33779.2870613926,0
1,617.082552300853,129.330290521244,52.5247070001729,0.238830656437064,2.18359779197202,44.3162036210011,733.047111329822,0
1,644.698495526396,127.350999920903,53.6262001019024,1.90681566608,5.54617773416564,42.8427470708659,28083.5778483149,0
1,601.171909294276,125.129731649926,52.8673173037308,1.51455789662653,5.26631832238128,34.7759287078951,3372.4196576135,2
1,604.129432821973,143.540824387297,50.6023498284233,3.66522970660375,11.12565664552,34.2427909686578,27233.4302382438,1
1,576.59971051276,131.39153481027,43.7100676102688,2.09105937763252,0.418259118442679,45.1330389800417,3913.39548448181,2
1,622.78923085446,125.864806275278,52.0886376307726,3.63908574841796,5.62654700303638,41.7394492813818,8387.05270949163,1
1,688.097480318794,128.172895660153,50.7779776981304,0.802846540532588,8.29514043556213,39.3034269509224,62057.6618368464,0
1,604.039903715613,131.39245179207,45.9099901431683,2.31834039593689,7.10683428722647,42.662850802141,70.8580896857006,2
1,509.085988165349,131.056028916504,46.3087513699915,0.129644786242635,7.01165081390657,48.1036253999483,216105.073307222,0
1,535.680163905095,128.169691057884,55.1366365428707,1.87953789725269,5.8646926540249,44.3763947941438,2004.8164702485,0
1,552.162016877752,131.846567353109,46.0224180478692,1.24970633335088,6.7288271900577,50.0513297950719,15218.4782500257,1
1,629.228712171102,119.045033566332,46.4165871329065,4.01360298929859,5.62423018803319,41.7386359559647,645631.00050313,1
1,623.230096580996,125.919099174394,53.0932998995913,3.61442657962998,9.99316100270198,45.221225105558,1013.84123474038,3
1,580.651012062756,124.096152429124,44.8511522861997,2.80888898699407,5.46613604857668,43.7620237822771,5047.83101761292,0
1,564.138119959003,131.364418346782,53.3752980010895,2.38293009953931,8.41145491121588,46.4541627976793,29892.2820559188,1
1,618.54412151625,128.250303746795,53.6093988415274,1.2153711013483,2.36256427710491,46.2207038574741,26403.0168927807,1
1,598.731598878108,136.229808238919,49.2216603224693,1.8352165841292,9.03436497334511,37.2273780349261,39071.814276667,2
1,645.194201112335,128.226958728944,49.1239818754271,2.16095402852253,3.94701323521989,48.276828396679,15731.6052365326,1
1,564.381813320257,123.641670352451,52.4293263256711,1.06698367418177,9.93587134813133,46.3281322927822,1297.59480311269,2
1,532.123118451366,130.664158159382,50.199209425447,2.2969936948467,9.33424913816259,44.1921601542035,359625.335890009,0
1,599.475619801219,129.273878436737,47.6605257596103,3.75300780974776,4.75651902986778,35.4760586339873,140207.618941343,2
1,632.766774421665,126.640727448769,49.4533872494395,2.54783108164546,4.37359692405471,48.2971196915682,80105.5310905011,1
1,577.182515408748,127.637147410426,46.3024149284917,2.72195635961512,6.99309280717053,38.5561752815442,1060.53559463003,1
1,630.559213662674,140.47373438682,49.0399838454732,1.01216795524968,6.24810796434401,42.7338417256392,3550.93115683654,1
1,539.450111044768,129.569626418173,48.3212449550094,1.29538564067868,5.91290393052314,46.1836781357631,192310.933915423,1
1,636.75000774656,128.881948917419,46.7560717538893,2.75718292384967,1.69748776047648,35.4890902559164,165320.192754994,1
1,568.110605419309,126.064849493323,49.5785018593284,2.87130413112706,9.36481003305602,45.5757071034324,330622.50919321,0
1,551.571387497826,126.348582632882,51.1592297438252,3.13470421810181,8.27875139726281,44.7753215991352,1517.5897936373,0
1,623.41372390555,128.729178767811,55.8162331523158,0.936021694992734,4.8638918983549,47.1424366010388,767972.726085885,1
1,626.44336879818,125.881662076982,47.5159597662574,2.26136999476008,11.6586453083801,43.1191533015378,2512.21072352027,1
1,579.390262861778,133.342346711192,49.322264813384,0.267655187748499,3.8084408280862,39.3996528418833,105942.046679118,1
1,626.502827018443,132.53871034156,49.6554816633277,2.26719937986061,1.66467387545032,51.1773125076216,15627.5082257512,1
1,593.837654338671,130.681674297268,47.9974610514588,2.14731459406088,8.41036719524311,38.2782376092534,2865.68044048894,0
1,587.51816911003,125.28299156103,45.7282787330275,3.50677652827153,6.34827300162573,42.2881547956772,5087.99214107486,1
1,606.195278852154,132.511577064094,52.1648484859263,1.78447338679276,5.37280886799618,43.2977320574901,627747.999986462,1
1,595.697193359774,127.770782323596,47.8375336456537,0.980015163290375,11.2917680410287,38.2232023966966,95034.084270124,0
1,587.681043236782,129.397720469261,48.1528863416127,3.00869049488713,9.73000555290472,43.2128837656689,24356.2781172118,1
1,617.241246649189,125.588433321354,49.5467359957237,2.0283361358375,9.05816546256177,47.1664054501933,46983.3756934252,1
1,655.834412097149,124.59051660931,49.926982910082,3.26585845427767,12.3683371872448,44.233300366149,13133.9820814733,2
1,629.09671541761,131.989970547388,51.3179556292463,0.673627067840729,7.52712175448264,41.2019135402431,11386.1500025286,1
1,572.498600316305,124.519556041166,49.3960806855718,1.0120177436917,5.9256690296239,40.8470555575527,2396.34900456875,0
1,632.917422872509,132.735648292607,50.4177969475759,1.93503297724074,5.00626275611811,45.2524015976061,5785.1674929679,1
1,649.84366001062,129.405779058254,56.3914823106021,1.60781003731173,7.18525929745907,37.0052954735476,3690.77260904178,0
1,595.94080586172,128.354321823568,52.3432945285483,2.8690781566289,3.9362121158975,45.37289478436,24038.9236874161,1
1,570.125653868089,120.935060836274,50.8606340527727,2.7996586499078,13.7450246913134,40.7676215513108,2535.51908386771,0
1,634.503999420887,127.206874892536,46.3664861698562,2.72815061078514,3.76119536267106,39.5819573553909,1835622.09380618,0
1,610.816181790293,135.543558581871,50.3366306061814,3.22830061407736,7.45291922769278,47.1510275280378,97897.4777125474,0
1,636.43387441225,123.16638683645,45.6205384655533,1.83484205981918,5.80305960402367,51.4602198487544,2374269.26832409,0
1,573.27669617909,130.675795577448,48.2288083539318,1.32335237188072,13.0954183732862,36.2714032504531,22342.1951994842,0
1,606.594622888438,130.971117430736,52.180675121486,2.14876683335965,10.5960561383546,48.2569184676835,57339.9990639813,1
1,624.191499217289,127.94639105037,51.0309854063964,3.41323414181524,5.53829261373318,43.8534751303069,5008.99383647107,1
1,531.824420318347,129.639770341688,48.677513834843,1.80527294527537,4.39478861726121,42.4795148483418,14087.2736738462,1
2,203.23524124361,87.9037974944808,50.1155225273178,1.83198411352297,6.3433393721215,31.9230206285358,31814.4846346249,2
2,262.26238461493,83.6797986470421,59.6903427479784,1.64020198597412,1.84175632478237,24.4906286929879,53141.3772438914,0
2,226.467416113321,87.371097538022,46.1811444346374,1.84750762818183,3.2664728980426,33.0996795686745,18384.3359945732,2
2,227.625106293754,91.2669995577834,49.1846536543174,1.31917791894102,6.04900087415955,28.862217337449,1142.14622400019,0
2,231.040483473707,88.8272850176885,54.9338010868126,1.59740601231308,2.67644077727518,33.2573170444214,1011753.01047661,2
2,171.037212354788,81.0003449609851,49.9869098671251,1.75587975776429,6.92986705804469,37.2075970457079,122200.144388932,3
2,199.724093615924,90.9706825888158,50.2213672132857,1.77475003737182,1.86440342499822,29.356460173162,25835.3977938188,2
2,197.790830253258,84.6032044468639,48.572391637165,1.92746882565705,9.1306973542674,35.7625144039944,1604.22815575064,2
2,254.955837772545,85.6540486964324,55.9053908716573,1.79109907317478,4.05090778336054,37.6568443945412,81931.0891322654,3
2,248.388637932861,86.2770366427101,47.2292362209245,1.86207603810153,7.04141565067753,29.6594212304231,124741.033459909,2
2,240.605380734397,85.3350152001741,51.742774006628,1.80541278005549,9.38849643914507,33.172568242907,2249.93675777797,1
2,294.70886305693,86.956621278628,50.0377423431514,1.76851162433734,4.71450081285679,24.9371841771863,20059.3500772782,2
2,254.033660205948,84.6651351620292,60.003290168443,1.5097881190396,2.63267593248376,30.8652327842133,32063.0484186632,3
2,236.028798993203,92.3769831876099,45.7439782295993,1.51262761855653,0.405628678270028,26.7166909215893,55413.9932487098,1
2,204.695883983033,84.7892605450189,52.892081081623,2.02251617559048,2.27306715357509,20.953539035009,169385.444571312,2
2,221.211250033578,91.562084418917,45.1970529467588,2.03679164290165,2.63723412057108,32.5407876479709,2187.26937121837,3
2,242.307845304972,83.3707631969542,49.7001328905607,1.63354094494534,6.53939760102983,29.6864614161641,365.005259317616,0
2,248.554490061991,83.1615559691495,49.8628655280376,1.93847099813604,7.77470790213735,25.226768380148,41623.1132132099,1
2,234.593803872506,93.0522371718257,47.4815302656731,1.4798298065393,0.863757361571607,26.9671821539754,429959.966528515,2
2,152.106138542194,81.6875705612514,52.8793844903615,1.70625566353259,4.39971701987536,33.4006425720826,8945.32910807156,2
2,207.221107395889,81.6581124289514,47.8108985867205,1.30259537111608,0.484879918562985,25.4779849665815,439409.07587902,0
